# [0]ell [1]TgradT [2]EgradE [3]BgradB [4]TgradE
1.825100000000000000e+04 1.310102554462698032e-03 2.502057861094686246e-05 1.303298992516171825e-05 -3.890570291805084722e-05
1.825200000000000000e+04 1.309136369001150622e-03 2.500634117730299338e-05 1.303812360454992959e-05 -3.891498667064124739e-05
1.825300000000000000e+04 1.310488821497157903e-03 2.502669262686140684e-05 1.304330749244664279e-05 -3.891829632480836202e-05
1.825400000000000000e+04 1.309770474506999696e-03 2.501460128205784341e-05 1.304844437386267109e-05 -3.893415480446168613e-05
1.825500000000000000e+04 1.310681712778663738e-03 2.503091794436005613e-05 1.305363802345925726e-05 -3.892469504802170948e-05
1.825600000000000000e+04 1.310817565859566164e-03 2.502717120591871428e-05 1.305877432702844163e-05 -3.897007887388170426e-05
1.825700000000000000e+04 1.307464703605985910e-03 2.500135064841535674e-05 1.306400081764251905e-05 -3.881513188527639527e-05
1.825800000000000000e+04 1.307494744997010020e-03 2.499593247201948080e-05 1.306930502252498357e-05 -3.885453889023703100e-05
1.825900000000000000e+04 1.313167031886166734e-03 2.505982801623000858e-05 1.307449307647949160e-05 -3.901104478314492823e-05
1.826000000000000000e+04 1.309576850227209396e-03 2.501785666750554001e-05 1.307965433196822127e-05 -3.892242448020664480e-05
1.826100000000000000e+04 1.312989092396928950e-03 2.506017382293063882e-05 1.308483194499938061e-05 -3.900463834177109233e-05
1.826200000000000000e+04 1.309077216112082293e-03 2.501269304347405014e-05 1.308998404661420304e-05 -3.888938445098280133e-05
1.826300000000000000e+04 1.311404745638302142e-03 2.504317675253336283e-05 1.309506911910565772e-05 -3.892543929441237425e-05
1.826400000000000000e+04 1.314991177243972700e-03 2.508373014053721342e-05 1.310030208493960952e-05 -3.917052915280624101e-05
1.826500000000000000e+04 1.314501675200722411e-03 2.508118996710099875e-05 1.310563170830062615e-05 -3.907256694227264363e-05
1.826600000000000000e+04 1.312548063626159433e-03 2.505588215435901106e-05 1.311082815847778056e-05 -3.904414177522343192e-05
1.826700000000000000e+04 1.314672934445660843e-03 2.508493895913455768e-05 1.311608706688744994e-05 -3.907671330949638637e-05
1.826800000000000000e+04 1.310916091910643887e-03 2.503337733211559823e-05 1.312125933053669841e-05 -3.895582349991777503e-05
1.826900000000000000e+04 1.314407430698888305e-03 2.508204447108428042e-05 1.312642259465844257e-05 -3.905902504173090940e-05
1.827000000000000000e+04 1.317221917924637489e-03 2.512364447911778119e-05 1.313173163675683154e-05 -3.927644682823811428e-05
1.827100000000000000e+04 1.315649758050247038e-03 2.510011404024038937e-05 1.313707750201441046e-05 -3.911857391503263161e-05
1.827200000000000000e+04 1.315393941304977311e-03 2.509805871319013850e-05 1.314231807521743078e-05 -3.917734569358748571e-05
1.827300000000000000e+04 1.316069423058417731e-03 2.510667061116733211e-05 1.314763237243258081e-05 -3.913615204007338131e-05
1.827400000000000000e+04 1.315441057393879889e-03 2.509910270696269385e-05 1.315286950842863406e-05 -3.917520819403407829e-05
1.827500000000000000e+04 1.316556899750527965e-03 2.511406211224910098e-05 1.315817705906846522e-05 -3.915701447553109619e-05
1.827600000000000000e+04 1.315740249503913328e-03 2.510382313625832235e-05 1.316342320474274195e-05 -3.918670114471898560e-05
1.827700000000000000e+04 1.317028475762877480e-03 2.512104541303290131e-05 1.316872997022884363e-05 -3.917803223838317676e-05
1.827800000000000000e+04 1.316133247505775787e-03 2.511002523861882406e-05 1.317398302088634821e-05 -3.920337396878134065e-05
1.827900000000000000e+04 1.317539215040556926e-03 2.512942033398543165e-05 1.317929618518328120e-05 -3.920131245300238141e-05
1.828000000000000000e+04 1.316551683906904855e-03 2.511635718756295547e-05 1.318455456955001554e-05 -3.922168081025902153e-05
1.828100000000000000e+04 1.318053667583815721e-03 2.513769091468327752e-05 1.318987411060536007e-05 -3.922510182726786132e-05
1.828200000000000000e+04 1.317009346098950992e-03 2.512356702134361841e-05 1.319514033273093635e-05 -3.924227083168193192e-05
1.828300000000000000e+04 1.318506103754501189e-03 2.514441572747091322e-05 1.320046865291332542e-05 -3.924975077048683197e-05
1.828400000000000000e+04 1.317428200092531781e-03 2.512971229443795336e-05 1.320574636156553296e-05 -3.926004466404275526e-05
1.828500000000000000e+04 1.319066998764069961e-03 2.515385787248983695e-05 1.321107846422932002e-05 -3.927346069833866462e-05
1.828600000000000000e+04 1.317590149428594275e-03 2.512908475977717218e-05 1.321635637663262132e-05 -3.926191587816637370e-05
1.828700000000000000e+04 1.319523410559164537e-03 2.516074193252174646e-05 1.322168035892550979e-05 -3.929451359065112777e-05
1.828800000000000000e+04 1.319157969497311046e-03 2.516510519058961056e-05 1.322699782386865515e-05 -3.935677607455067992e-05
1.828900000000000000e+04 1.320111601871823545e-03 2.517106617939799759e-05 1.323236674697532456e-05 -3.932485031143604753e-05
1.829000000000000000e+04 1.319293843707258383e-03 2.516386039847197468e-05 1.323767848403090802e-05 -3.935698953024083539e-05
1.829100000000000000e+04 1.320643987078639345e-03 2.518016068143794219e-05 1.324305092348581940e-05 -3.935124549276864059e-05
1.829200000000000000e+04 1.319730646468883278e-03 2.517054965008387504e-05 1.324837614540208680e-05 -3.937761386884654213e-05
1.829300000000000000e+04 1.321162559654816705e-03 2.518882990817500187e-05 1.325375623680532263e-05 -3.937697342493697369e-05
1.829400000000000000e+04 1.320206248922659161e-03 2.517812540169797261e-05 1.325905517334507418e-05 -3.940196314438942931e-05
1.829500000000000000e+04 1.321678332431378174e-03 2.519735436268720353e-05 1.326439425567245482e-05 -3.940471796830995118e-05
1.829600000000000000e+04 1.320707044158413862e-03 2.518739777581827333e-05 1.326976898625778128e-05 -3.942834454063825724e-05
1.829700000000000000e+04 1.322226894399797193e-03 2.520735074568464720e-05 1.327527228400905608e-05 -3.943203476305952819e-05
1.829800000000000000e+04 1.321227433002408356e-03 2.519578392692053482e-05 1.328057101722036129e-05 -3.945368665921501902e-05
1.829900000000000000e+04 1.322763081846767448e-03 2.521691980066975971e-05 1.328596527080396889e-05 -3.946026017814667134e-05
1.830000000000000000e+04 1.321747094319977896e-03 2.520542284763483646e-05 1.329136418860167675e-05 -3.948208857024692025e-05
1.830100000000000000e+04 1.323297354591348226e-03 2.522650837317818480e-05 1.329671238046331909e-05 -3.949048167609890545e-05
1.830200000000000000e+04 1.322200204963847698e-03 2.521357836128015027e-05 1.330213048942797275e-05 -3.951134457082514849e-05
1.830300000000000000e+04 1.323822255117518797e-03 2.523614827573402729e-05 1.330758490044339648e-05 -3.951741219938556722e-05
1.830400000000000000e+04 1.322795789586594549e-03 2.522456920201570542e-05 1.331296545112782700e-05 -3.953740182207174148e-05
1.830500000000000000e+04 1.324360206834387628e-03 2.524626862135968873e-05 1.331840693008864515e-05 -3.954712262137098958e-05
1.830600000000000000e+04 1.323323958148355959e-03 2.523430051179767613e-05 1.332381397367254500e-05 -3.956639892413876542e-05
1.830700000000000000e+04 1.324897116345919671e-03 2.525632066979562507e-05 1.332926387293843356e-05 -3.957668128887412693e-05
1.830800000000000000e+04 1.323850309822610172e-03 2.524429474524781533e-05 1.333468479274425004e-05 -3.959543446106825979e-05
1.830900000000000000e+04 1.325429779844078783e-03 2.526652317423197251e-05 1.334016518006361481e-05 -3.960611778936511460e-05
1.831000000000000000e+04 1.324352895228994879e-03 2.525387072115146446e-05 1.334559486813131317e-05 -3.962365565523153345e-05
1.831100000000000000e+04 1.325980307993940722e-03 2.527731739224605947e-05 1.335108238287164243e-05 -3.963658706935802272e-05
1.831200000000000000e+04 1.324978319512078347e-03 2.526699495384849523e-05 1.335652855321404148e-05 -3.965788849793972155e-05
1.831300000000000000e+04 1.326409560361947564e-03 2.528514965960925576e-05 1.336203032334109267e-05 -3.966157259807180023e-05
1.831400000000000000e+04 1.324515624553249029e-03 2.525629901605235314e-05 1.336750802937086292e-05 -3.965059290713846034e-05
1.831500000000000000e+04 1.326975259966647154e-03 2.530165609836509082e-05 1.337304602896603113e-05 -3.970665555308649445e-05
1.831600000000000000e+04 1.325945731356733019e-03 2.528461852750227116e-05 1.337851859893180127e-05 -3.970989841862188215e-05
1.831700000000000000e+04 1.327661562441092777e-03 2.531289154755155850e-05 1.338405515464358585e-05 -3.973567995241637075e-05
1.831800000000000000e+04 1.326363179444575192e-03 2.529283679931533733e-05 1.338954221569046295e-05 -3.973324945258415922e-05
1.831900000000000000e+04 1.327692778157516613e-03 2.530843723280668472e-05 1.339510780587847663e-05 -3.972672148763336890e-05
1.832000000000000000e+04 1.327103146572063998e-03 2.531086419546242411e-05 1.340061929387785613e-05 -3.978128917822103928e-05
1.832100000000000000e+04 1.328611798372930208e-03 2.533237510929427718e-05 1.340618328135437094e-05 -3.978947093136997855e-05
1.832200000000000000e+04 1.327538123797630202e-03 2.531966516641391204e-05 1.341170724836128993e-05 -3.980597428862199115e-05
1.832300000000000000e+04 1.329097056042133178e-03 2.534388149292081282e-05 1.341729007413376900e-05 -3.982062825386494204e-05
1.832400000000000000e+04 1.327994558876932673e-03 2.533230679564328329e-05 1.342282963239764339e-05 -3.983766443527886911e-05
1.832500000000000000e+04 1.329148612922698321e-03 2.535610591847047924e-05 1.342842617351271160e-05 -3.984824709894377288e-05
1.832600000000000000e+04 1.329265057771291704e-03 2.534393854882736844e-05 1.343398278504767881e-05 -3.987597082995094933e-05
1.832700000000000000e+04 1.330616811377234024e-03 2.536824856780416901e-05 1.343960432119817685e-05 -3.989074008888987045e-05
1.832800000000000000e+04 1.329309024009283366e-03 2.535540757531116476e-05 1.344517945536266155e-05 -3.990067202567085719e-05
1.832900000000000000e+04 1.331028815933196167e-03 2.538149607074244337e-05 1.345081641958905507e-05 -3.992152112911434141e-05
1.833000000000000000e+04 1.329780291301855058e-03 2.536752547973694281e-05 1.345640967967649609e-05 -3.993113147337966953e-05
1.833100000000000000e+04 1.331538932104775691e-03 2.539404202916962532e-05 1.346206385927838554e-05 -3.995400535572680496e-05
1.833200000000000000e+04 1.330266411934538867e-03 2.537923158872817036e-05 1.346767516448560901e-05 -3.996038015930907894e-05
1.833300000000000000e+04 1.332081263021933160e-03 2.540701544888181396e-05 1.347334712072082511e-05 -3.998722719537143184e-05
1.833400000000000000e+04 1.330740847014460701e-03 2.539067540573171819e-05 1.347897705789865212e-05 -3.998845559708375869e-05
1.833500000000000000e+04 1.332640343176322165e-03 2.542030542622922357e-05 1.348466648820220140e-05 -4.002109993848161867e-05
1.833600000000000000e+04 1.331117384427248865e-03 2.539996791069665895e-05 1.349031480572531564e-05 -4.001088309029180828e-05
1.833700000000000000e+04 1.333063481070286471e-03 2.543021832418347500e-05 1.349601479345677419e-05 -4.004798079346222524e-05
1.833800000000000000e+04 1.332098476872848377e-03 2.542429492357946047e-05 1.350169023965819002e-05 -4.006485357856593728e-05
1.833900000000000000e+04 1.333991573519076931e-03 2.545210133468026379e-05 1.350743078757276498e-05 -4.010285475046988958e-05
1.834000000000000000e+04 1.332148645903500402e-03 2.542706963645718308e-05 1.351312380835754893e-05 -4.006649590725370975e-05
1.834100000000000000e+04 1.335019010538635075e-03 2.547444253378110119e-05 1.351887619989881972e-05 -4.016859561113076803e-05
1.834200000000000000e+04 1.330405912003328759e-03 2.539802293538148887e-05 1.352460550300774889e-05 -3.994082955687071318e-05
1.834300000000000000e+04 1.331888296610480357e-03 2.541995951329586916e-05 1.353056582187257363e-05 -3.994632653910560352e-05
1.834400000000000000e+04 1.334592820643879137e-03 2.547872717969497795e-05 1.353631767679152143e-05 -4.022416605414343751e-05
1.834500000000000000e+04 1.334652971807182009e-03 2.547521969748753717e-05 1.354211275078989908e-05 -4.013208781255948486e-05
1.834600000000000000e+04 1.334588576622610387e-03 2.548133779167322248e-05 1.354787059804792321e-05 -4.021647486513193982e-05
1.834700000000000000e+04 1.335329198729275340e-03 2.548872872008088106e-05 1.355369729148691091e-05 -4.017022962824154148e-05
1.834800000000000000e+04 1.335050468924140789e-03 2.549592677307832995e-05 1.355947744166514210e-05 -4.024386272532622414e-05
1.834900000000000000e+04 1.336021560988379618e-03 2.550768125906528554e-05 1.356531891317188655e-05 -4.021367620848786148e-05
1.835000000000000000e+04 1.335507969910641052e-03 2.550815019778283088e-05 1.357112147018594631e-05 -4.026862011762988183e-05
1.835100000000000000e+04 1.336589355248571668e-03 2.552240393952641043e-05 1.357698910639143665e-05 -4.024803405168078478e-05
1.835200000000000000e+04 1.336018879017863937e-03 2.552199163809231402e-05 1.358281308066373905e-05 -4.029602060981944911e-05
1.835300000000000000e+04 1.337155202929113645e-03 2.553765312946151776e-05 1.358870215042754367e-05 -4.028081375362274120e-05
1.835400000000000000e+04 1.336563477390955140e-03 2.553657541618629831e-05 1.359455087498399619e-05 -4.032414309641099768e-05
1.835500000000000000e+04 1.337550869721491290e-03 2.554988571380969415e-05 1.360046421137772877e-05 -4.031406905371217795e-05
1.835600000000000000e+04 1.336840292311761115e-03 2.554676638524702812e-05 1.360635088496420640e-05 -4.035533476080727279e-05
1.835700000000000000e+04 1.338364805081001738e-03 2.556937801224613062e-05 1.361228750882248942e-05 -4.034221354532822450e-05
1.835800000000000000e+04 1.337499694222987279e-03 2.556371456426323119e-05 1.361818479313474739e-05 -4.038245854302262435e-05
1.835900000000000000e+04 1.338878770722738394e-03 2.558387681148417231e-05 1.362414467578412645e-05 -4.037261103558878429e-05
1.836000000000000000e+04 1.338007959857661234e-03 2.557808409129247364e-05 1.363006557966892132e-05 -4.040899227143616366e-05
1.836100000000000000e+04 1.339445578263648859e-03 2.559930842796646886e-05 1.363604761425445092e-05 -4.040412783394973953e-05
1.836200000000000000e+04 1.338569527769642182e-03 2.559534731160174127e-05 1.364199359711248975e-05 -4.044174890404945972e-05
1.836300000000000000e+04 1.339989537307559753e-03 2.561466384826588437e-05 1.364801111258359310e-05 -4.043269221398106280e-05
1.836400000000000000e+04 1.339158792860084676e-03 2.561066948823463292e-05 1.365397820505283588e-05 -4.047224471590192904e-05
1.836500000000000000e+04 1.340626367733471639e-03 2.563018221434860055e-05 1.366001691171609829e-05 -4.046286981067955050e-05
1.836600000000000000e+04 1.338921217920048404e-03 2.562550160810276757e-05 1.366601429186682256e-05 -4.049099154745579591e-05
1.836700000000000000e+04 1.340734878785552250e-03 2.564565950339995636e-05 1.367208337960952395e-05 -4.048615657686994394e-05
1.836800000000000000e+04 1.340367023527978471e-03 2.564159329508758933e-05 1.367811053749307393e-05 -4.052832784084008956e-05
1.836900000000000000e+04 1.341460367812333373e-03 2.566147226884178437e-05 1.368420002716610526e-05 -4.051568318958609491e-05
1.837000000000000000e+04 1.340825252875442724e-03 2.565691384836460553e-05 1.369024991295309716e-05 -4.055442920194953958e-05
1.837100000000000000e+04 1.341777029467585217e-03 2.566798853264483691e-05 1.369637617868499601e-05 -4.052345712025416359e-05
1.837200000000000000e+04 1.341362324830545081e-03 2.567301815754837780e-05 1.370247201066645187e-05 -4.058083268742853852e-05
1.837300000000000000e+04 1.342554349888266290e-03 2.569349806250537173e-05 1.370860627079863984e-05 -4.056987836258527287e-05
1.837400000000000000e+04 1.341901982314283896e-03 2.568959311801173001e-05 1.371471588881233783e-05 -4.060823702586483864e-05
1.837500000000000000e+04 1.343078605321204339e-03 2.570943706480414561e-05 1.372087369057656374e-05 -4.059524605534387210e-05
1.837600000000000000e+04 1.342438614086500018e-03 2.570597619030861333e-05 1.372700493142799667e-05 -4.063461746264675174e-05
1.837700000000000000e+04 1.343596201267256837e-03 2.572533174482588333e-05 1.373318739032856945e-05 -4.061961517106111674e-05
1.837800000000000000e+04 1.342967584104836579e-03 2.572233895645425239e-05 1.373936026025869441e-05 -4.065928620769680924e-05
1.837900000000000000e+04 1.344103111874441489e-03 2.574174813332397101e-05 1.374556349188380261e-05 -4.064305348576946025e-05
1.838000000000000000e+04 1.343470065053572375e-03 2.573904529729638600e-05 1.375169214926724841e-05 -4.068543128645709658e-05
